"","vec"
"7837",33233.6035940218
"7838",29448.4266781288
"7839",28542.7637526908
"7840",33549.4483557192
"7841",36193.8201493681
"7842",32617.6929793525
"7843",30012.4539473454
"7844",42440.6898726615
"7845",26425.5255077024
"7846",45015.8052553009
"7847",29187.5533192018
"7848",35531.7392913366
"7849",22738.6122576702
"7850",31711.7271538025
"7851",23991.534460954
"7852",28373.431140592
"7853",28211.7824962708
"7854",32846.6877709534
"7855",34903.6188151354
"7856",25394.3834466254
"7857",34379.395027887
"7858",29488.8860450916
"7859",38260.7899896368
"7860",48943.5008190608
"7861",56683.3001557651
"7862",33756.7030835308
"7863",42456.0220076049
"7864",34227.6483241198
"7865",24689.6622275193
"7866",36731.6059260749
"7867",21507.8293132208
"7868",31318.2083782599
"7869",22779.4651503973
"7870",41662.276919104
"7871",38206.3197583481
"7872",59306.1624901363
"7873",27399.2089347877
"7874",27950.5451719701
"7875",27855.511426374
"7876",46870.6798397675
"7877",35723.4917526674
"7878",31680.7569480929
"7879",20643.7635964886
"7880",26087.2550528847
"7881",50850.0702587333
"7882",30418.0639055324
"7883",32782.8121747807
"7884",37496.4423153466
"7885",34566.7477459853
"7886",22084.5255515199
"7887",51634.2879254511
"7888",21084.5587801998
"7889",21387.9565950376
"7890",29387.9678014587
"7891",30569.1052972732
"7892",30288.3143969782
"7893",19902.3848694788
"7894",26384.4194717864
"7895",32301.4966220869
"7896",22646.8630374272
"7897",24303.9111509396
"7898",35691.3790577954
"7899",26411.097022528
"7900",36459.2341851977
"7901",30517.0267328513
"7902",30443.3355923762
"7903",29515.266720813
"7904",35501.653395827
"7905",37409.9619487147
"7906",30061.6786398464
"7907",25362.6500397305
"7908",22979.3818649091
"7909",24859.2157581237
"7910",24573.0203877911
"7911",44790.7525003985
"7912",24491.8078656895
"7913",33011.2907848848
"7914",37932.3843104824
"7915",37651.114744431
"7916",28031.5279020286
"7917",26743.4889156346
"7918",35919.7073092358
"7919",23528.6385988614
"7920",25114.1337578174
"7921",31600.5447130994
"7922",35072.2754898777
"7923",31386.2370147627
"7924",43621.4443064933
"7925",31463.7613241249
"7926",22037.9832154566
"7927",18038.2361084674
"7928",27159.9855588582
"7929",22274.9504868981
"7930",32386.6615361875
"7931",36470.3928957435
"7932",27152.8051290562
"7933",29904.4600162434
"7934",25121.9844068631
"7935",36603.2108596356
"7936",51528.3942333756
"7937",34083.2879992713
"7938",23676.0127900829
"7939",28636.8948146521
"7940",30176.3410355473
"7941",27457.9997957227
"7942",27004.0261896126
"7943",44174.7633094852
"7944",31210.6105785863
"7945",22990.398670579
"7946",31195.8474551523
"7947",33646.7554192001
"7948",25608.2033129552
"7949",28613.7590789282
"7950",33945.4593578456
"7951",35367.3613811209
"7952",28295.2236466019
"7953",36196.8079141192
"7954",26352.7133507311
"7955",33639.7083255885
"7956",19495.463525964
"7957",32313.716167021
"7958",31356.0787935988
"7959",38442.8084440817
"7960",40641.1379580522
"7961",35860.9867292092
"7962",26491.4879241206
"7963",31227.3012547353
"7964",33451.3888141252
"7965",26119.8024892426
"7966",33061.1125076361
"7967",19936.319453434
"7968",20565.7986524118
"7969",31515.4925989289
"7970",35792.3044457319
"7971",23953.9716306395
"7972",21269.0874789719
"7973",22707.742382924
"7974",22280.8522975381
"7975",32276.6569148981
"7976",49497.2360451155
"7977",26499.6755807216
"7978",42819.0582947781
"7979",29014.1514351251
"7980",26979.6281274781
"7981",39789.1794713961
"7982",32767.2387466035
"7983",31828.3443517461
"7984",38744.098051104
"7985",21527.2812511499
"7986",25020.4677857038
"7987",21143.8880565552
"7988",25747.4108981605
"7989",30708.2539337581
"7990",31696.5789832655
"7991",38683.1829117223
"7992",23652.958493219
"7993",29160.9716984061
"7994",30551.6966714896
"7995",35716.7095109035
"7996",31448.2152648667
"7997",26015.1036549814
"7998",27807.9578515506
"7999",36906.2941852744
"8000",34968.6402123584
"8001",29936.252200083
"8002",38169.8470500823
"8003",29320.1987620567
"8004",30701.8389545837
"8005",27325.7727742661
"8006",36820.239777749
"8007",22185.4876162676
"8008",17385.3398911377
"8009",27267.2710725164
"8010",20590.0250036904
"8011",39001.5438788141
"8012",19965.2036873427
"8013",32811.4718527777
"8014",40279.646777051
"8015",33462.240888344
"8016",26505.5980598455
"8017",33502.4747972414
"8018",44413.0666082261
"8019",28164.4433060143
"8020",29284.2889881562
"8021",33961.8100678827
"8022",27887.5027552587
"8023",21907.6191232015
"8024",23180.7097484709
"8025",28661.3946237535
"8026",30823.9290955267
"8027",23947.9994696682
"8028",28892.6393150732
"8029",36856.0976361778
"8030",48019.7658744282
"8031",27564.465762159
"8032",26665.2041790395
"8033",33248.1749323415
"8034",32977.3125350565
"8035",22126.717687955
"8036",26155.5243784397
"8037",42977.7603751142
"8038",28644.8396578799
"8039",25415.4911474333
"8040",38176.9314236715
"8041",25290.4377760689
"8042",34668.4679743064
"8043",41881.745090106
"8044",31431.3601227931
"8045",41329.7526601927
"8046",31559.2964195915
"8047",36506.1301051291
"8048",36363.5801229366
"8049",22064.6665600281
"8050",36183.3899579648
"8051",22724.0909993332
"8052",41498.6776077772
"8053",24174.8306799081
"8054",40020.9431111314
"8055",30967.5606158537
"8056",38047.6313090336
"8057",35255.7797141779
"8058",37641.6108313
"8059",32003.4489319121
"8060",20495.1925878531
"8061",20505.257958244
"8062",24042.2356817695
"8063",35039.3544723298
"8064",25957.1754318697
"8065",31644.7258443927
"8066",29054.702605084
"8067",44947.814607496
"8068",27300.3665075189
"8069",31041.8055223045
"8070",25186.1764453906
"8071",42585.9559839693
"8072",25107.7204159535
"8073",34075.6742366605
"8074",26783.394183299
"8075",24944.4553285912
"8076",39040.7891128186
"8077",28157.6511038549
"8078",36723.2974426225
"8079",25698.2904491026
"8080",29340.7180963558
"8081",31303.4850856832
"8082",34972.3231597863
"8083",23118.2516362771
"8084",46738.4269793417
"8085",32816.556216614
"8086",25929.9349274872
"8087",17966.4198443799
"8088",44199.1113564457
"8089",25680.9812361909
"8090",25131.7140321548
"8091",26588.2144602665
"8092",18694.3345453267
"8093",31847.6443354826
"8094",32623.3157268813
"8095",27656.9061672973
"8096",31215.6484489356
"8097",37813.3331959475
"8098",28990.36637322
"8099",25507.5891691856
"8100",28725.8209074527
"8101",42610.4509611306
"8102",61449.8726578768
"8103",50496.824452865
"8104",23895.8038910703
"8105",31169.8601674296
"8106",40827.3313876773
"8107",27048.0242286265
"8108",29493.7909833092
"8109",29142.1832003784
"8110",37144.5463092953
"8111",21646.0957247509
"8112",37711.6471289057
"8113",27745.1912666911
"8114",35039.7442512721
"8115",50597.9733846832
"8116",38954.999477259
"8117",25461.6488304943
"8118",23879.4901894311
"8119",26981.8034876679
"8120",40781.7895599164
"8121",21911.8041091062
"8122",33268.390560482
"8123",34111.6604420333
"8124",33021.1273486712
"8125",26952.5054059075
"8126",31708.93875706
"8127",51080.9771510108
"8128",19181.4979841921
"8129",35060.0563312927
"8130",27444.3534718998
"8131",31861.9650069845
"8132",25030.0483615083
"8133",31948.6817577714
"8134",25624.8973786427
"8135",30090.7184474972
"8136",27083.9896156704
"8137",23666.8816665654
"8138",27732.4077147049
"8139",42478.3026733594
"8140",24320.0478110109
"8141",35835.1960325244
"8142",33847.5207759577
"8143",45719.4564035041
"8144",25271.4702914271
"8145",23332.2059316684
"8146",25460.3568806903
"8147",22695.6674461738
"8148",36454.7834909538
"8149",45016.2162733214
"8150",35938.107293457
"8151",38136.0887238891
"8152",42875.7504660782
"8153",27320.7505851547
"8154",40520.2622926853
"8155",43548.2192345153
"8156",26109.7479656543
"8157",34277.5241767814
"8158",32221.6464649973
"8159",24642.5812038681
"8160",31403.5366710998
"8161",31385.1609383181
"8162",30273.8800388578
"8163",23075.7888667586
"8164",31140.0588877144
"8165",23680.5351485533
"8166",35233.3336425298
"8167",38194.0068945773
"8168",52525.0312027996
"8169",26889.4253689486
"8170",40385.1518119951
"8171",25431.8481934274
"8172",21858.0961420558
"8173",21553.2155175177
"8174",43856.9652458296
"8175",19845.0584242872
"8176",38689.8038050662
"8177",31739.5090013397
"8178",21921.9490050182
"8179",41103.4715027276
"8180",32166.177193849
"8181",38568.8747043915
"8182",23040.8195992762
"8183",33606.7132839546
"8184",26682.1169181639
"8185",37611.6305140636
"8186",43700.8017955421
"8187",36288.8424128285
"8188",26001.9424816148
"8189",25646.6153587349
"8190",27117.3359914981
"8191",40553.7465259352
"8192",45639.0760539903
"8193",25905.8131880463
"8194",22457.4555969487
"8195",22147.3913211443
"8196",32934.0211945949
"8197",36842.2004535304
"8198",25775.7419789354
"8199",50371.9205901494
"8200",54039.6430490487
"8201",42288.9300774563
"8202",22321.1349173283
"8203",23876.5880849426
"8204",34935.4572661513
"8205",23997.015813907
"8206",27560.7118778886
"8207",16573.8173497291
"8208",35447.0742800553
"8209",49290.1064166512
"8210",26242.8546004728
"8211",43743.8956665783
"8212",29967.4837825857
"8213",31718.4155018723
"8214",24767.9339401196
"8215",25907.7364875528
"8216",29263.6880551276
"8217",30685.7238850406
"8218",27472.3645994123
"8219",27161.2155305513
"8220",38757.5924028641
"8221",24082.5424233162
"8222",33550.2929729479
"8223",39949.4866947172
"8224",39367.6631199645
"8225",30227.9702671136
"8226",21602.3056516458
"8227",26680.342519934
"8228",44084.2629807604
"8229",59814.4271505251
"8230",41266.0258146822
"8231",35695.0354609066
"8232",21180.699135838
"8233",28528.1724264721
"8234",27555.4584911274
"8235",29554.4381999592
"8236",30353.1080958921
"8237",41611.8841519735
"8238",43910.7801296001
"8239",37444.4351974997
"8240",36462.1773951105
"8241",25002.5440682986
"8242",52933.8506794674
"8243",27252.6030197768
"8244",29969.1643852226
"8245",30923.2982519717
"8246",25299.1508973456
"8247",49255.6101729922
"8248",30425.427931414
"8249",32590.0073423534
"8250",24069.693593561
"8251",38222.1598112436
"8252",30203.9818799486
"8253",30145.2766282025
"8254",29221.347407714
"8255",31672.5796060919
"8256",23750.6296465459
"8257",39426.2111974152
"8258",33512.3089520445
"8259",41805.6705979458
"8260",32546.9474659564
"8261",27136.5606476227
"8262",30713.82035811
"8263",24846.498790629
"8264",33835.2283140726
"8265",31399.5149786298
"8266",33411.589255794
"8267",26253.9590776618
"8268",40942.7880622054
"8269",17177.4278890563
"8270",22543.4591268211
"8271",28595.3575668473
"8272",37531.9225170521
"8273",31807.555569215
"8274",25634.3179013548
"8275",27029.9512280969
"8276",27709.8420497712
"8277",27155.957699123
"8278",26267.3838798214
"8279",34343.5424655313
"8280",41693.5932370627
"8281",20197.7650090796
"8282",43414.8692699108
"8283",22150.9157635684
"8284",32064.2071781009
"8285",33057.191818361
"8286",32893.1917293481
"8287",32480.8092002042
"8288",47160.2375010399
"8289",25940.4195980904
"8290",30828.1102006109
"8291",33269.9417341336
"8292",25331.0849081513
"8293",31503.3498141767
"8294",25131.8653642104
"8295",23389.7848495919
"8296",28669.043704431
"8297",35600.0000830291
"8298",32077.1140636618
"8299",41824.3521998391
"8300",36609.4781136973
"8301",30022.0285743334
"8302",29826.3842259596
"8303",32337.8188740593
"8304",31736.112483802
"8305",25449.7624166194
"8306",31240.5562252782
"8307",28577.8138849752
"8308",23752.5503578559
"8309",30564.3543150185
"8310",50530.3237910763
"8311",21936.7526307402
"8312",33947.4395680833
"8313",35593.3822847409
"8314",24531.8506346975
"8315",28717.4755267849
"8316",43510.7201379118
"8317",22559.4119187342
"8318",44673.8861597034
"8319",24187.1503598382
"8320",35360.3045085301
"8321",37030.3190713126
"8322",29226.411821249
"8323",27874.7274839979
"8324",32957.2153988125
"8325",30530.6418693413
"8326",29587.4909205606
"8327",21525.3581529413
"8328",33152.4200527983
"8329",33369.4788289771
"8330",41462.0265817374
"8331",37944.3128996624
"8332",35445.4726707763
"8333",26787.1645934764
"8334",45572.925354936
"8335",24481.5813034918
"8336",29993.6469571939
"8337",20291.1321343501
"8338",37981.2095093067
"8339",35645.4098683642
"8340",37666.1379930134
"8341",40328.4798874377
"8342",41084.8164977561
"8343",24986.5923339968
"8344",26239.8303636411
"8345",22116.281253045
"8346",24676.540343663
"8347",30865.5112865574
"8348",21928.4484446159
"8349",34161.2041160628
"8350",26870.2968667824
"8351",34320.0071102435
"8352",31476.7205611033
"8353",37355.2649515258
"8354",30861.6739708716
"8355",17609.2939846596
"8356",25640.3808361987
"8357",29144.1056860354
"8358",26296.4804137895
"8359",30400.9960980101
"8360",41178.1252750021
"8361",32653.8064124246
"8362",36758.920467574
"8363",30640.303818006
"8364",30992.3317243649
"8365",28480.9722835075
"8366",35064.8620339138
"8367",33236.4850300206
"8368",31264.1853011507
"8369",29302.8232054495
"8370",31176.8508931844
"8371",17259.9260867296
"8372",22281.5519904989
"8373",22772.3460673378
"8374",33022.6517220204
"8375",45610.6485980401
"8376",25155.8040326177
"8377",18274.2622959136
"8378",27227.0113731067
"8379",24026.0179667702
"8380",31858.7935117375
"8381",26524.7319162579
"8382",25765.5829587619
"8383",42450.6503491296
"8384",30314.5666289866
"8385",26387.6102193751
"8386",29724.655900946
"8387",33522.1956162174
"8388",31837.6962458782
"8389",34584.5360559578
"8390",34721.0154898969
"8391",25056.3021061063
"8392",21841.7175825529
"8393",23796.861160813
"8394",29049.6334599638
"8395",25008.7625869607
"8396",22665.4113825865
"8397",25656.3447458897
"8398",30478.5107821248
"8399",18107.6277267274
"8400",26823.7561017281
"8401",32543.4612519177
"8402",46149.5802731997
"8403",56842.7927623393
"8404",30298.5837617538
"8405",35503.4719427529
"8406",21524.385077287
"8407",37613.9691800239
"8408",33878.4255886682
"8409",22413.5749481388
"8410",21793.6721216421
"8411",29651.6430045042
"8412",33769.5438882367
"8413",48046.6172044703
"8414",27574.0860431017
"8415",31665.8124833168
"8416",25784.4362078055
"8417",36788.1841923559
"8418",31805.2419146394
"8419",28629.8163251523
"8420",32119.6990746972
"8421",49735.2194696394
"8422",27967.0808847402
"8423",36887.8123471455
"8424",37577.2608044023
"8425",32543.1502195203
"8426",30448.2309451595
"8427",35897.7365108541
"8428",27402.5569003543
"8429",23421.0595200325
"8430",24660.5767619921
"8431",23352.5153145548
"8432",32918.5092815772
"8433",41566.9261081076
"8434",26667.3199965902
"8435",23461.3891025213
"8436",38767.3452046028
"8437",32274.5053204133
"8438",25220.6007466033
"8439",27056.4895642643
"8440",37541.0050368856
"8441",41049.2664886217
"8442",37936.1445114647
"8443",40735.0773773639
"8444",36118.4467853101
"8445",31995.8392839548
"8446",31117.0785405307
"8447",21646.6586522692
"8448",26740.6387964152
"8449",46819.5853511031
"8450",39828.8300955216
"8451",24623.0965163044
"8452",32836.6379895144
"8453",29502.5289159085
"8454",26287.2650908926
"8455",36406.6759432379
"8456",48970.4189571977
"8457",36396.5494387092
"8458",41084.2513733957
"8459",23436.7121945207
"8460",28052.4290045196
"8461",35720.6850550774
"8462",30615.6953576815
"8463",31817.5688953286
"8464",31741.2604110113
"8465",32634.6524812277
"8466",31168.3247733129
"8467",18503.1168187935
"8468",18512.8177215284
"8469",30911.4547721707
"8470",31336.723547096
"8471",29379.8661203106
"8472",33203.1807100888
"8473",36794.561214846
"8474",36192.1250551399
"8475",37682.0462770594
"8476",26896.8407631013
"8477",31034.6243505796
"8478",29696.8223793214
"8479",28311.4885056457
"8480",46635.4357145116
"8481",45145.6477986209
"8482",24634.1553388316
"8483",28494.9024169227
"8484",22493.4238112615
"8485",21425.3814757221
"8486",44642.9427631822
"8487",26174.0978226358
"8488",26047.7296003798
"8489",31705.9741660084
"8490",34019.4947438284
"8491",42819.0533262966
"8492",36492.8170651726
"8493",34909.859448991
"8494",34335.4482389806
"8495",31042.0572422105
"8496",54605.9363992257
"8497",35043.832289488
"8498",26401.9253249038
"8499",22040.057346757
"8500",36441.8836440737
"8501",28056.0890616247
"8502",31569.6588412984
"8503",26861.9963389337
"8504",32340.4939654967
"8505",30430.4636637826
"8506",22798.9202737114
"8507",29220.4222867885
"8508",28102.2200434647
"8509",37577.6043882293
"8510",33023.1586522651
"8511",27067.9715142929
"8512",32764.3670659665
"8513",26831.6967945144
"8514",40720.8276037334
"8515",37744.6496003874
"8516",17280.063038706
"8517",30921.3227469258
"8518",37386.1706411843
"8519",35708.0349192605
"8520",44851.3528062034
"8521",35027.832888273
"8522",40849.5690605026
"8523",26358.0131430793
"8524",32700.1538664999
"8525",27442.935307061
"8526",34670.6995294634
"8527",32357.3361559953
"8528",26903.0188611833
"8529",35422.8532911283
"8530",25745.0895088946
"8531",34293.8990907883
"8532",29242.4578991493
"8533",34370.925494062
"8534",29698.725955984
"8535",31937.7416425208
"8536",30727.1439977353
"8537",33460.6203302658
"8538",26987.7396076526
"8539",39007.9178930773
"8540",31776.4406334364
"8541",42864.3358221288
"8542",31622.8337053156
"8543",38238.7611377341
"8544",37375.8203749643
"8545",29805.7656872023
"8546",34225.3903022406
"8547",36068.8022182604
"8548",38686.2518641071
"8549",27198.8524622963
"8550",37143.5751755517
"8551",25523.4345409648
"8552",37170.7343110442
"8553",38502.6702524265
"8554",28455.7954864506
"8555",30484.3849296224
"8556",35908.901667978
"8557",26212.1931460449
"8558",38610.2411072174
"8559",27489.482739777
"8560",29637.5506924208
"8561",35828.5378873212
"8562",28711.9130864005
"8563",25278.2491675235
"8564",30146.1663537512
"8565",39300.0145152741
"8566",27174.8704320215
"8567",25425.2369425365
"8568",25761.5624012263
"8569",39773.7346865854
"8570",25777.3536763415
"8571",26246.8364804212
"8572",25890.4509965324
"8573",33987.8988110254
"8574",33488.0294289568
"8575",31899.9832084493
"8576",36622.4113394451
"8577",21584.563628784
"8578",32130.4802446182
"8579",28787.8133058232
"8580",33664.4320760125
"8581",36546.0373908728
"8582",28305.0130960347
"8583",18677.4532851719
"8584",27728.5485355448
"8585",25258.2344130884
"8586",24908.7410812251
"8587",28676.8167673569
"8588",24200.7164033025
"8589",41114.3692314543
"8590",33308.8173078127
"8591",29923.7855534935
"8592",49983.6299388083
"8593",45509.4043676809
"8594",24934.280367112
"8595",20577.9873133413
"8596",29358.152926872
"8597",29349.0789103695
"8598",23852.5546633564
"8599",38576.2786189626
"8600",37703.6704908351
"8601",33167.5597894755
"8602",20078.1421920333
"8603",26522.5601626223
"8604",38213.3317335813
"8605",45358.3875968753
"8606",36844.8589834475
"8607",23239.498283711
"8608",45661.062111258
"8609",30691.2515275825
"8610",18549.3685369967
"8611",31279.2684395344
"8612",41757.8262092445
"8613",25631.8447218272
"8614",29449.8474509202
"8615",35105.343489711
"8616",31264.1484482863
"8617",22693.5480237041
"8618",26927.7057319604
"8619",30032.7065177376
"8620",20453.4143377579
"8621",33410.9630912037
"8622",26484.3230876989
"8623",22830.4112621586
"8624",21785.4433424579
"8625",31963.2502884422
"8626",31564.9761832815
"8627",35901.2057695682
"8628",32498.6186818259
"8629",27496.5050621032
"8630",33977.6410652062
"8631",32609.5325199798
"8632",28902.4262521416
"8633",28468.630914088
"8634",17775.3413547268
"8635",27120.3366467894
"8636",42188.6768601342
"8637",25509.4035778176
"8638",41354.9423912219
"8639",38112.296283535
"8640",41011.9926250447
"8641",39959.4819005286
"8642",31203.2157191258
"8643",33523.7503840557
"8644",40375.976379192
"8645",32081.7920561155
"8646",37938.4693635153
"8647",31383.5545584447
"8648",28142.5732951208
"8649",29232.4340688522
"8650",46160.7891965925
"8651",35414.0786717481
"8652",25621.628462767
"8653",27700.2932340786
"8654",28382.7057592508
"8655",34470.8147393856
"8656",27062.9753079935
"8657",32185.8204670486
"8658",35803.333836552
"8659",34041.3286488503
"8660",50963.5003666195
"8661",31246.9769146167
"8662",30668.8493376785
"8663",35187.6749483373
"8664",31952.6563582324
"8665",38898.2560930193
"8666",25114.0025541844
"8667",22290.2130497844
"8668",25088.8504294492
"8669",36017.022032655
"8670",36841.4158829102
"8671",30040.0119704775
"8672",30257.8336523246
"8673",34682.5402698269
"8674",28740.0496052598
"8675",39344.1533684041
"8676",28320.6572398832
"8677",26417.618500415
"8678",30758.9457152689
"8679",36550.4350406471
"8680",21154.4873668117
"8681",34237.559335777
"8682",21881.2767466677
"8683",34587.8174726846
"8684",32061.1546455147
"8685",43427.0347851406
"8686",44839.6221500815
"8687",31478.9644045129
"8688",37375.1832052222
"8689",39340.92015578
"8690",31197.514215296
"8691",27745.6650697096
"8692",27067.0225022753
"8693",28785.713039234
"8694",30523.055167214
"8695",36399.0463330889
"8696",20209.1134175892
"8697",26191.5080816673
"8698",25075.6868390166
"8699",19397.3458351561
"8700",32140.3900278267
"8701",51657.6653149838
"8702",33082.6028545267
"8703",24261.7117908709
"8704",23051.2570975341
"8705",28449.0133753487
"8706",38411.3311967588
"8707",39024.7397033243
"8708",23501.8877224174
"8709",35463.9232696251
"8710",38289.8763697945
"8711",26498.1302415821
"8712",38387.2940511098
"8713",32626.7629807963
"8714",36986.4238111133
"8715",32046.9677028607
"8716",29106.8437772481
"8717",33194.4529793863
"8718",36993.0719017801
"8719",33891.1383859076
"8720",21480.2843877402
"8721",37210.1361850491
"8722",25477.2623899814
"8723",29832.2191432668
"8724",25155.8168898001
"8725",30939.6258620011
"8726",27550.1589048823
"8727",25679.6109590887
"8728",24466.3949274982
"8729",31981.6230791144
"8730",28464.4767849637
"8731",27311.8818745357
"8732",25542.5134464509
"8733",30603.7856418127
"8734",26642.2846244552
"8735",39307.1151431833
"8736",25968.5046650701
"8737",37070.7837070985
"8738",30018.5777877129
"8739",20704.0633972388
"8740",28734.445077311
"8741",30001.8712899102
"8742",23024.6428888831
"8743",36617.3102164467
"8744",36737.19813035
"8745",46002.6528538624
"8746",24734.990998868
"8747",40615.588034402
"8748",20248.5328789601
"8749",22794.3754786207
"8750",37761.0699502003
"8751",35709.4796348413
"8752",32255.0825028685
"8753",44246.5822850142
"8754",36654.3285156463
"8755",28325.2933303862
"8756",32490.5889623154
"8757",26189.5998405541
"8758",32935.4275020673
"8759",20029.0941222215
"8760",17482.3770071772
"8761",39364.6785042737
"8762",26198.4840676535
"8763",30780.8542142897
"8764",36324.1238019222
"8765",33217.3625450517
"8766",40257.3814512911
"8767",32862.4653076407
"8768",27704.8297777265
"8769",38649.7678847053
"8770",25072.4081102458
"8771",28547.5778009861
"8772",34972.1345938157
"8773",24333.0977026899
"8774",28743.9478861953
"8775",39625.3171878973
"8776",38174.1578816982
"8777",35548.8416673925
"8778",27911.9151153535
"8779",30408.8205690711
"8780",34252.0254730897
"8781",45595.8644127595
"8782",32838.0338717636
"8783",19331.0792197809
"8784",29174.1259647691
"8785",35283.3832933575
"8786",24329.9373247546
"8787",22898.9631266797
"8788",51052.9282804662
"8789",34427.1009463458
"8790",25449.8468243704
"8791",39471.3028423579
"8792",26227.8735483753
"8793",21613.4095060217
"8794",33533.6746723132
"8795",21580.0539647083
"8796",23386.9651423642
"8797",30188.9587702434
"8798",19150.4585281281
"8799",25840.1614741083
"8800",26666.1311027553
"8801",42767.7957281398
"8802",28025.1509393831
"8803",34487.9034487849
"8804",40098.257363386
"8805",33669.6745574837
"8806",28543.0138680211
"8807",31041.9866656263
"8808",27371.0661620953
"8809",33339.4268445851
"8810",31281.5066998583
"8811",26692.4790584253
"8812",25445.0935410773
"8813",24809.2178269741
"8814",42810.7776737461
"8815",28879.0160749526
"8816",21112.0267292788
"8817",26480.4717572638
"8818",31333.1179679765
"8819",30617.1758061065
"8820",23987.8680960095
"8821",25826.9625724938
"8822",36401.0741039635
"8823",26340.1917671898
"8824",29325.8741129774
"8825",31365.6305277617
"8826",38695.5148722245
"8827",32857.6153199976
"8828",27089.9490203273
"8829",37841.4399424744
"8830",35009.0989339963
"8831",30447.5323679123
"8832",47325.9372297787
"8833",31911.4345426476
"8834",28036.4751136232
"8835",20487.4294285143
"8836",36599.9972452479
"8837",39355.0088949816
"8838",41712.4500915799
"8839",20461.4760400908
"8840",30408.1554417954
"8841",29513.7652980481
"8842",35377.7801059487
"8843",27058.0963360845
"8844",24491.6509969705
"8845",24885.2782292348
"8846",25823.1562549827
"8847",20969.2635985043
"8848",46400.2253223932
"8849",51378.0311540144
"8850",27667.5003070064
"8851",25342.4192524335
"8852",29590.8756151362
"8853",37491.1036526492
"8854",25336.1975940622
"8855",26838.2241831098
"8856",38613.8132880374
"8857",26320.6912031897
"8858",47228.0520413606
"8859",24538.6553855183
"8860",32484.0744669555
"8861",35132.1048293541
"8862",37727.4787410686
"8863",29938.2150362976
"8864",36741.1797542216
"8865",29291.9025778264
"8866",53510.5878112378
"8867",28102.7314018595
"8868",34008.6140761566
"8869",28809.8601809721
"8870",41018.0801573765
"8871",32965.7759477206
"8872",27883.9346664342
"8873",24656.4246771441
"8874",38020.4528688842
"8875",21816.8136234134
"8876",40228.9278400818
"8877",32942.2532121076
"8878",21921.6514395406
"8879",30479.0849892269
"8880",42753.9774785496
"8881",25504.0012892301
"8882",24181.0253353681
"8883",38388.0969458383
"8884",28012.2547553034
"8885",26122.9015972523
"8886",22681.079105538
"8887",24087.2180126726
"8888",30719.8352908344
"8889",25921.1056472279
"8890",34067.5628723974
"8891",26171.2380842006
"8892",22636.7639146548
"8893",33181.4057775334
"8894",27842.3541344473
"8895",35189.1246924407
"8896",27178.6449049729
"8897",31278.8644990925
"8898",27955.8281965288
"8899",36371.1250993063
"8900",20293.5927685658
"8901",25106.0866973982
"8902",23370.8246581919
"8903",23131.9613155182
"8904",28119.3206047735
"8905",27678.4518975677
"8906",29525.3023910739
"8907",36201.1477420881
"8908",28750.6365080661
"8909",25417.9340793367
"8910",29545.0110234432
"8911",35160.412706133
"8912",26835.4206743819
"8913",21159.2639049449
"8914",28451.0653004483
"8915",33837.3324292901
"8916",30421.8386934454
"8917",32747.4317773187
"8918",33522.6232823755
"8919",23826.3308134923
"8920",35544.300128638
"8921",30741.5780457365
"8922",24119.8175969215
"8923",21201.7818838978
"8924",41313.5235574242
"8925",26196.2713862499
"8926",35341.0180121189
"8927",33382.3915143363
"8928",27270.1304722553
"8929",33212.4150898579
"8930",43880.9101010291
"8931",41715.7672057561
"8932",43054.9327387011
"8933",33344.7680994866
"8934",45231.4426843349
"8935",32338.3119142966
"8936",27789.4399013201
"8937",48552.6844239652
"8938",22713.9761628922
"8939",32716.7948982613
"8940",30985.6960267212
"8941",33618.3413886751
"8942",30193.3409972135
"8943",37433.7023560293
"8944",30321.4215281016
"8945",30219.5176991058
"8946",39126.5385160955
"8947",53806.4697221019
"8948",34775.4472581767
"8949",32456.4547024552
"8950",24673.6158075444
"8951",24690.6515029016
"8952",27661.0190988509
"8953",50623.3832840937
"8954",48396.4634605916
"8955",37837.2752069255
"8956",17623.5262149962
"8957",24894.5738152273
"8958",24096.9400498259
"8959",16406.3915002387
"8960",28293.9747063662
"8961",22839.2288416006
"8962",31811.5975093003
"8963",35188.5139430565
"8964",24392.0206955612
"8965",33140.0869527723
"8966",57129.1564425941
"8967",31194.5805629786
"8968",37403.5161236972
"8969",35765.1004799804
"8970",23669.7084446367
"8971",22098.4020696627
"8972",33936.9955180128
"8973",38546.2283314366
"8974",28998.3277928713
"8975",30966.6509768103
"8976",30052.6378717977
"8977",22449.0415602227
"8978",38831.476273175
"8979",28417.3787726585
"8980",25697.8841216379
"8981",44913.4760187872
"8982",19788.0315578872
"8983",33480.132724219
"8984",30809.2506959657
"8985",35005.8361832069
"8986",30658.9554447569
"8987",36582.8287218041
"8988",26912.3405934184
"8989",35164.0790541737
"8990",32579.0993867966
"8991",27546.5351666817
"8992",21295.3614999069
"8993",24234.6186350671
"8994",22999.5225818818
"8995",30506.1013374887
"8996",31025.6931594596
"8997",28027.8860562096
"8998",32262.5125091108
"8999",38988.4038737088
"9000",24358.9433291634
"9001",36802.3455024755
"9002",27995.6831279683
"9003",26705.2637022556
"9004",31006.8399169843
"9005",16399.914573588
"9006",31985.7508369958
"9007",32701.6728456916
"9008",23955.6720130534
"9009",29579.5253313551
"9010",28948.947074482
